2016.04.01,08:25,112.234,112.234,112.198,112.205,162
2016.04.01,08:30,112.206,112.241,112.194,112.197,145
2016.04.01,08:35,112.196,112.199,112.160,112.169,179
2016.04.01,08:40,112.176,112.226,112.176,112.221,124
2016.04.01,08:45,112.224,112.234,112.195,112.217,114
2016.04.01,08:50,112.218,112.336,112.209,112.324,270
2016.04.01,08:55,112.326,112.376,112.273,112.371,273
2016.04.01,09:00,112.373,112.409,112.346,112.356,349
2016.04.01,09:05,112.355,112.388,112.314,112.331,242
2016.04.01,09:10,112.328,112.334,112.284,112.299,261
2016.04.01,09:15,112.300,112.312,112.255,112.256,239
2016.04.01,09:20,112.255,112.265,112.138,112.154,314
2016.04.01,09:25,112.153,112.225,112.148,112.218,272
2016.04.01,09:30,112.216,112.230,112.193,112.194,162
2016.04.01,09:35,112.195,112.262,112.194,112.227,179
2016.04.01,09:40,112.229,112.267,112.201,112.248,225
2016.04.01,09:45,112.250,112.331,112.248,112.320,238
2016.04.01,09:50,112.324,112.328,112.277,112.290,150
2016.04.01,09:55,112.297,112.301,112.275,112.276,145
2016.04.01,10:00,112.275,112.308,112.255,112.304,177
2016.04.01,10:05,112.308,112.310,112.269,112.295,200
2016.04.01,10:10,112.294,112.329,112.267,112.317,166
2016.04.01,10:15,112.316,112.346,112.293,112.294,161
2016.04.01,10:20,112.291,112.306,112.286,112.295,109
2016.04.01,10:25,112.291,112.312,112.286,112.301,132
2016.04.01,10:30,112.302,112.324,112.295,112.307,194
2016.04.01,10:35,112.308,112.324,112.292,112.318,186
2016.04.01,10:40,112.317,112.349,112.297,112.335,215
2016.04.01,10:45,112.336,112.396,112.333,112.382,201
2016.04.01,10:50,112.383,112.419,112.376,112.401,184
2016.04.01,10:55,112.400,112.401,112.336,112.336,181
2016.04.01,11:00,112.333,112.351,112.317,112.321,166
2016.04.01,11:05,112.318,112.354,112.315,112.345,153
2016.04.01,11:10,112.344,112.354,112.288,112.307,153
2016.04.01,11:15,112.308,112.336,112.281,112.335,167
2016.04.01,11:20,112.337,112.340,112.285,112.286,173
2016.04.01,11:25,112.285,112.317,112.261,112.264,147
2016.04.01,11:30,112.266,112.315,112.265,112.313,198
2016.04.01,11:35,112.312,112.333,112.299,112.328,235
2016.04.01,11:40,112.323,112.324,112.284,112.287,102
2016.04.01,11:45,112.286,112.321,112.277,112.306,233
2016.04.01,11:50,112.304,112.305,112.281,112.286,157
2016.04.01,11:55,112.285,112.285,112.247,112.261,192
2016.04.01,12:00,112.262,112.266,112.219,112.265,131
2016.04.01,12:05,112.264,112.270,112.225,112.248,119
2016.04.01,12:10,112.246,112.248,112.213,112.246,119
2016.04.01,12:15,112.248,112.272,112.241,112.266,132
2016.04.01,12:20,112.265,112.281,112.257,112.275,128
2016.04.01,12:25,112.274,112.275,112.252,112.252,108
2016.04.01,12:30,112.253,112.261,112.178,112.185,186
2016.04.01,12:35,112.180,112.238,112.173,112.238,222
2016.04.01,12:40,112.237,112.243,112.197,112.198,150
2016.04.01,12:45,112.197,112.220,112.179,112.193,147
2016.04.01,12:50,112.194,112.202,112.169,112.169,135
2016.04.01,12:55,112.168,112.201,112.148,112.153,161
2016.04.01,13:00,112.156,112.183,112.134,112.179,240
2016.04.01,13:05,112.178,112.209,112.178,112.201,131
2016.04.01,13:10,112.199,112.224,112.177,112.179,167
2016.04.01,13:15,112.180,112.182,112.133,112.136,160
2016.04.01,13:20,112.137,112.139,112.094,112.102,223
2016.04.01,13:25,112.104,112.144,112.074,112.142,211
2016.04.01,13:30,112.144,112.151,112.097,112.098,136
2016.04.01,13:35,112.094,112.125,112.084,112.114,133
2016.04.01,13:40,112.116,112.124,112.093,112.107,143
2016.04.01,13:45,112.106,112.118,112.037,112.059,206
2016.04.01,13:50,112.058,112.095,112.045,112.084,171
2016.04.01,13:55,112.083,112.113,112.073,112.111,129
2016.04.01,14:00,112.112,112.118,112.078,112.086,165
2016.04.01,14:05,112.085,112.099,112.038,112.052,230
2016.04.01,14:10,112.053,112.076,111.998,112.016,276
2016.04.01,14:15,112.019,112.023,111.988,112.012,311
2016.04.01,14:20,112.017,112.108,112.012,112.081,223
2016.04.01,14:25,112.078,112.092,111.995,112.068,348
2016.04.01,14:30,112.060,112.364,112.052,112.277,738
2016.04.01,14:35,112.276,112.292,111.958,111.998,606
2016.04.01,14:40,112.000,112.025,111.810,111.962,669
2016.04.01,14:45,111.961,112.055,111.956,112.015,529
2016.04.01,14:50,112.017,112.142,112.003,112.063,499
2016.04.01,14:55,112.067,112.097,111.969,112.043,469
2016.04.01,15:00,112.041,112.069,111.920,111.979,454
2016.04.01,15:05,111.977,111.982,111.871,111.888,431
2016.04.01,15:10,111.889,111.979,111.861,111.934,395
2016.04.01,15:15,111.933,112.042,111.930,112.040,406
2016.04.01,15:20,112.042,112.054,111.991,112.036,383
2016.04.01,15:25,112.035,112.087,112.033,112.086,336
2016.04.01,15:30,112.087,112.090,111.981,112.016,421
2016.04.01,15:35,112.017,112.024,111.970,111.983,435
2016.04.01,15:40,111.980,111.983,111.940,111.982,261
2016.04.01,15:45,111.983,112.052,111.981,112.052,366
2016.04.01,15:50,112.050,112.077,112.040,112.060,342
2016.04.01,15:55,112.063,112.110,112.010,112.025,313
2016.04.01,16:00,112.031,112.204,112.031,112.165,514
2016.04.01,16:05,112.167,112.328,112.167,112.301,524
2016.04.01,16:10,112.302,112.443,112.302,112.398,529
2016.04.01,16:15,112.397,112.448,112.338,112.355,348
2016.04.01,16:20,112.358,112.429,112.349,112.372,403
2016.04.01,16:25,112.373,112.387,112.316,112.330,323
2016.04.01,16:30,112.329,112.349,112.297,112.312,241
2016.04.01,16:35,112.313,112.363,112.292,112.358,316
2016.04.01,16:40,112.357,112.403,112.348,112.382,356
2016.04.01,16:45,112.381,112.397,112.352,112.364,259
2016.04.01,16:50,112.366,112.366,112.308,112.321,236
2016.04.01,16:55,112.320,112.392,112.304,112.392,271
2016.04.01,17:00,112.391,112.415,112.342,112.351,288
2016.04.01,17:05,112.349,112.360,112.322,112.331,297
2016.04.01,17:10,112.333,112.345,112.302,112.341,265
2016.04.01,17:15,112.343,112.352,112.290,112.298,258
2016.04.01,17:20,112.297,112.301,112.257,112.270,224
2016.04.01,17:25,112.271,112.271,112.236,112.244,158
2016.04.01,17:30,112.246,112.272,112.234,112.250,246
2016.04.01,17:35,112.251,112.281,112.234,112.243,178
2016.04.01,17:40,112.241,112.248,112.216,112.217,223
2016.04.01,17:45,112.218,112.219,112.127,112.128,246
2016.04.01,17:50,112.133,112.137,112.069,112.071,208
2016.04.01,17:55,112.070,112.101,112.045,112.051,168
2016.04.01,18:00,112.053,112.077,112.044,112.054,197
2016.04.01,18:05,112.056,112.058,111.996,112.012,249
2016.04.01,18:10,112.014,112.014,111.922,111.929,245
2016.04.01,18:15,111.928,111.928,111.816,111.848,279
2016.04.01,18:20,111.849,111.902,111.788,111.857,344
2016.04.01,18:25,111.855,111.908,111.820,111.831,300
2016.04.01,18:30,111.828,111.887,111.803,111.866,261
2016.04.01,18:35,111.868,111.924,111.855,111.878,227
2016.04.01,18:40,111.880,111.909,111.821,111.842,259
2016.04.01,18:45,111.841,111.864,111.692,111.729,295
2016.04.01,18:50,111.731,111.772,111.680,111.744,378
2016.04.01,18:55,111.741,111.779,111.718,111.750,236
2016.04.01,19:00,111.749,111.781,111.710,111.766,212
2016.04.01,19:05,111.767,111.770,111.733,111.749,134
2016.04.01,19:10,111.748,111.822,111.744,111.795,172
2016.04.01,19:15,111.799,111.831,111.798,111.818,199
2016.04.01,19:20,111.817,111.846,111.794,111.794,212
2016.04.01,19:25,111.793,111.810,111.769,111.802,202
2016.04.01,19:30,111.807,111.807,111.767,111.776,171
2016.04.01,19:35,111.777,111.798,111.764,111.795,132
2016.04.01,19:40,111.797,111.833,111.797,111.817,136
2016.04.01,19:45,111.816,111.833,111.801,111.821,104
2016.04.01,19:50,111.820,111.841,111.786,111.804,182
2016.04.01,19:55,111.801,111.816,111.794,111.802,191
2016.04.01,20:00,111.803,111.807,111.730,111.758,159
2016.04.01,20:05,111.757,111.804,111.753,111.799,186
2016.04.01,20:10,111.800,111.819,111.795,111.804,123
2016.04.01,20:15,111.803,111.818,111.781,111.783,133
2016.04.01,20:20,111.781,111.786,111.761,111.778,132
2016.04.01,20:25,111.777,111.784,111.729,111.730,185
2016.04.01,20:30,111.731,111.741,111.715,111.737,158
2016.04.01,20:35,111.736,111.793,111.734,111.770,163
2016.04.01,20:40,111.769,111.787,111.750,111.751,114
2016.04.01,20:45,111.752,111.765,111.701,111.713,164
2016.04.01,20:50,111.712,111.749,111.709,111.734,240
2016.04.01,20:55,111.736,111.739,111.670,111.727,345
2016.04.01,21:00,111.726,111.727,111.690,111.715,190
2016.04.01,21:05,111.712,111.771,111.709,111.764,196
2016.04.01,21:10,111.763,111.769,111.741,111.752,135
2016.04.01,21:15,111.751,111.752,111.681,111.688,184
2016.04.01,21:20,111.690,111.725,111.652,111.652,239
2016.04.01,21:25,111.653,111.695,111.652,111.691,160
2016.04.01,21:30,111.692,111.703,111.677,111.692,162
2016.04.01,21:35,111.690,111.695,111.677,111.679,140
2016.04.01,21:40,111.678,111.679,111.596,111.609,268
2016.04.01,21:45,111.608,111.621,111.591,111.606,266
2016.04.01,21:50,111.609,111.626,111.580,111.623,259
2016.04.01,21:55,111.622,111.662,111.622,111.645,179
2016.04.04,00:00,111.579,111.701,111.578,111.665,155
2016.04.04,00:05,111.666,111.666,111.625,111.633,158
2016.04.04,00:10,111.634,111.690,111.633,111.677,175
2016.04.04,00:15,111.680,111.696,111.677,111.685,57
